t_wall,t_seq,state,stage,nav_state,armed,x,y,z,vx,vy,vz,heading
1785822681.194,0.000,WAIT,idle,2,0,0.007,-0.001,0.007,0.005,-0.003,0.002,1.5459
1785822681.294,0.000,WAIT,idle,2,0,0.006,-0.001,0.007,0.002,-0.005,-0.000,1.5462
1785822681.394,0.000,WAIT,idle,2,0,0.005,-0.001,0.006,-0.001,-0.003,0.001,1.5464
1785822681.494,0.000,WAIT,idle,2,0,0.004,-0.001,0.007,0.000,-0.003,-0.000,1.5465
1785822681.594,0.000,WAIT,idle,2,0,0.004,-0.001,0.007,-0.000,-0.003,0.001,1.5463
1785822681.694,0.000,WAIT,idle,2,0,0.003,-0.001,0.007,0.001,-0.002,-0.001,1.5462
1785822681.794,0.000,WAIT,idle,2,0,0.004,-0.000,0.006,0.004,-0.002,-0.003,1.5465
1785822681.894,0.000,WAIT,idle,2,0,0.004,-0.000,0.006,0.002,-0.003,-0.005,1.5465
1785822681.994,0.000,WAIT,idle,2,0,0.005,-0.000,0.005,0.005,-0.001,-0.004,1.5463
1785822682.094,0.000,WAIT,idle,2,0,0.006,-0.000,0.005,0.005,-0.003,-0.004,1.5463
1785822682.194,0.000,WAIT,idle,2,0,0.007,-0.001,0.004,0.008,-0.004,-0.005,1.5464
1785822682.294,0.000,WAIT,idle,2,0,0.007,-0.001,0.004,0.006,-0.002,-0.005,1.5465
1785822682.394,0.000,WAIT,idle,2,0,0.007,-0.001,0.005,0.004,-0.004,-0.004,1.5465
1785822682.494,0.000,WAIT,idle,2,0,0.007,-0.001,0.005,0.005,-0.003,-0.003,1.5464
1785822682.594,0.000,WAIT,idle,2,0,0.008,-0.001,0.006,0.005,-0.003,-0.002,1.5462
1785822682.694,0.000,WAIT,idle,2,0,0.007,-0.001,0.006,0.006,-0.003,-0.002,1.5465
1785822682.794,0.000,WAIT,idle,2,0,0.007,-0.001,0.006,0.003,-0.004,-0.002,1.5464
1785822682.894,0.000,WAIT,idle,2,0,0.007,-0.001,0.006,0.004,-0.005,-0.003,1.5466
1785822682.994,0.000,WAIT,idle,2,0,0.007,-0.001,0.006,0.003,-0.001,-0.003,1.5471
1785822683.094,0.000,WAIT,idle,2,0,0.007,-0.001,0.005,0.002,0.001,-0.002,1.5472
1785822683.194,0.000,WAIT,idle,2,0,0.007,-0.000,0.005,0.001,-0.002,-0.003,1.5472
1785822683.294,0.000,WAIT,idle,2,0,0.007,-0.001,0.005,0.002,-0.004,-0.000,1.5469
1785822683.394,0.000,WAIT,idle,2,0,0.007,-0.001,0.005,0.001,-0.004,0.002,1.5470
1785822683.494,0.000,WAIT,idle,2,0,0.007,-0.002,0.006,-0.003,-0.006,0.004,1.5468
1785822683.594,0.000,WAIT,idle,2,0,0.006,-0.002,0.007,-0.003,-0.009,0.005,1.5467
1785822683.694,0.000,WAIT,idle,2,0,0.006,-0.003,0.008,-0.001,-0.005,0.007,1.5467
1785822683.794,0.000,WAIT,idle,2,0,0.006,-0.003,0.009,0.001,-0.006,0.007,1.5466
1785822683.894,0.000,WAIT,idle,2,0,0.007,-0.003,0.009,0.003,-0.007,0.007,1.5464
1785822683.994,0.000,WAIT,idle,2,0,0.007,-0.003,0.009,0.004,-0.007,0.006,1.5465
1785822684.094,0.000,WAIT,idle,2,0,0.008,-0.003,0.009,0.003,-0.010,0.007,1.5465
1785822684.194,0.000,WAIT,idle,2,0,0.008,-0.004,0.009,0.003,-0.008,0.006,1.5466
1785822684.294,0.000,WAIT,idle,2,0,0.008,-0.004,0.010,0.002,-0.008,0.007,1.5466
1785822684.394,0.000,WAIT,idle,2,0,0.007,-0.004,0.010,-0.001,-0.007,0.007,1.5466
1785822684.494,0.000,WAIT,idle,2,0,0.007,-0.004,0.010,-0.002,-0.008,0.006,1.5467
1785822684.594,0.000,WAIT,idle,2,0,0.006,-0.004,0.010,-0.003,-0.006,0.006,1.5468
1785822684.694,0.000,WAIT,idle,2,0,0.005,-0.003,0.011,-0.005,-0.006,0.007,1.5470
1785822684.794,0.000,WAIT,idle,2,0,0.004,-0.003,0.012,-0.007,-0.006,0.007,1.5471
1785822684.894,0.000,WAIT,idle,2,0,0.003,-0.003,0.013,-0.006,-0.004,0.005,1.5471
1785822684.994,0.000,WAIT,idle,2,0,0.003,-0.002,0.013,-0.005,-0.001,0.005,1.5469
1785822685.094,0.000,WAIT,idle,2,0,0.003,-0.002,0.013,-0.004,-0.002,0.004,1.5468
1785822685.194,0.000,WAIT,idle,2,0,0.003,-0.002,0.013,-0.003,-0.006,0.003,1.5468
1785822685.294,0.000,WAIT,idle,2,0,0.004,-0.002,0.013,-0.007,-0.007,0.004,1.5468
1785822685.394,0.000,WAIT,idle,2,0,0.004,-0.003,0.013,-0.007,-0.007,0.004,1.5467
1785822685.494,0.000,WAIT,idle,2,0,0.004,-0.003,0.012,-0.008,-0.005,0.001,1.5465
1785822685.594,0.000,WAIT,idle,2,0,0.004,-0.002,0.012,-0.009,-0.004,-0.001,1.5464
1785822685.694,0.000,WAIT,idle,2,0,0.004,-0.002,0.011,-0.006,-0.007,-0.002,1.5464
1785822685.794,0.000,WAIT,idle,2,0,0.005,-0.002,0.011,-0.004,-0.006,-0.002,1.5459
1785822685.894,0.000,WAIT,idle,2,0,0.006,-0.002,0.010,-0.002,-0.004,-0.000,1.5457
1785822685.994,0.000,WAIT,idle,2,0,0.007,-0.002,0.009,0.001,-0.004,-0.002,1.5456
1785822686.094,0.000,WAIT,idle,2,0,0.009,-0.002,0.009,0.003,-0.004,-0.001,1.5455
1785822686.194,0.000,WAIT,idle,2,0,0.010,-0.002,0.007,0.005,-0.004,-0.003,1.5455
1785822686.294,0.000,WAIT,idle,2,0,0.011,-0.002,0.006,0.005,-0.003,-0.002,1.5458
1785822686.394,0.000,WAIT,idle,2,0,0.011,-0.001,0.005,0.006,-0.003,-0.003,1.5458
1785822686.494,0.000,WAIT,idle,2,0,0.012,-0.001,0.005,0.005,-0.002,-0.004,1.5458
1785822686.594,0.000,WAIT,idle,2,0,0.011,-0.001,0.004,0.001,-0.002,-0.006,1.5458
1785822686.694,0.000,WAIT,idle,2,0,0.011,-0.001,0.004,0.000,-0.001,-0.002,1.5461
1785822686.794,0.000,WAIT,idle,2,0,0.010,-0.001,0.005,0.001,-0.002,-0.004,1.5461
1785822686.894,0.000,WAIT,idle,2,0,0.010,-0.001,0.004,0.002,-0.004,-0.004,1.5461
