t_wall,t_seq,state,stage,nav_state,armed,x,y,z,vx,vy,vz,heading
1785820936.591,0.000,WAIT,idle,-1,0,0.006,-0.050,0.008,0.007,0.004,-0.001,1.5436
1785820936.691,0.000,WAIT,idle,-1,0,0.006,-0.050,0.008,0.006,0.006,0.001,1.5436
1785820936.791,0.000,WAIT,idle,-1,0,0.005,-0.049,0.009,0.006,0.006,0.001,1.5435
1785820936.891,0.000,WAIT,idle,-1,0,0.005,-0.049,0.009,0.006,0.005,-0.001,1.5434
1785820936.991,0.000,WAIT,idle,-1,0,0.005,-0.049,0.009,0.005,0.007,-0.003,1.5434
1785820937.091,0.000,WAIT,idle,-1,0,0.005,-0.049,0.008,0.006,0.004,-0.003,1.5430
1785820937.191,0.000,WAIT,idle,-1,0,0.005,-0.049,0.008,0.011,0.002,-0.003,1.5428
1785820937.291,0.000,WAIT,idle,-1,0,0.006,-0.050,0.007,0.010,-0.001,-0.003,1.5426
1785820937.391,0.000,WAIT,idle,-1,0,0.006,-0.051,0.007,0.009,-0.001,-0.003,1.5425
1785820937.491,0.000,WAIT,idle,-1,0,0.007,-0.051,0.006,0.010,-0.002,-0.003,1.5425
1785820937.591,0.000,WAIT,idle,-1,0,0.007,-0.051,0.006,0.009,-0.000,-0.000,1.5425
1785820937.691,0.000,WAIT,idle,-1,0,0.008,-0.052,0.006,0.010,-0.002,-0.001,1.5426
1785820937.791,0.000,WAIT,idle,-1,0,0.009,-0.052,0.006,0.007,-0.004,-0.001,1.5428
1785820937.891,0.000,WAIT,idle,-1,0,0.009,-0.053,0.006,0.009,-0.003,-0.002,1.5429
1785820937.991,0.000,WAIT,idle,-1,0,0.009,-0.053,0.006,0.008,-0.001,-0.002,1.5429
1785820938.091,0.000,WAIT,idle,-1,0,0.009,-0.053,0.006,0.009,0.000,-0.002,1.5427
1785820938.191,0.000,WAIT,idle,-1,0,0.010,-0.052,0.005,0.011,0.000,-0.004,1.5426
1785820938.291,0.000,WAIT,idle,-1,0,0.010,-0.052,0.005,0.011,0.001,-0.003,1.5429
