t_wall,t_seq,state,stage,nav_state,armed,x,y,z,vx,vy,vz,heading
1786526813.405,1.900,ENGAGED,SETTLE 2/4s,14,1,-4.866,20.414,-1.682,0.016,-0.034,0.016,1.6274
1786526813.505,2.000,ENGAGED,SETTLE 2/4s,14,1,-4.864,20.414,-1.682,0.037,0.023,0.012,1.6284
1786526813.605,2.100,ENGAGED,SETTLE 2/4s,14,1,-4.861,20.413,-1.683,0.047,-0.035,0.013,1.6297
1786526813.705,2.200,ENGAGED,SETTLE 2/4s,14,1,-4.858,20.412,-1.683,0.053,-0.017,0.013,1.6302
1786526813.805,2.300,ENGAGED,SETTLE 2/4s,14,1,-4.856,20.411,-1.683,0.050,-0.020,0.014,1.6299
1786526813.905,2.400,ENGAGED,SETTLE 2/4s,14,1,-4.858,20.412,-1.683,0.043,-0.036,0.008,1.6300
1786526814.005,2.500,ENGAGED,SETTLE 2/4s,14,1,-4.862,20.413,-1.684,0.021,-0.024,0.017,1.6291
1786526814.106,2.601,ENGAGED,SETTLE 3/4s,14,1,-4.865,20.417,-1.685,0.013,-0.043,0.008,1.6285
1786526814.205,2.700,ENGAGED,SETTLE 3/4s,14,1,-4.868,20.419,-1.686,0.055,-0.026,0.005,1.6286
1786526814.305,2.800,ENGAGED,SETTLE 3/4s,14,1,-4.871,20.420,-1.687,0.033,-0.025,0.004,1.6282
1786526814.405,2.900,ENGAGED,SETTLE 3/4s,14,1,-4.875,20.417,-1.688,0.008,-0.051,0.009,1.6267
1786526814.505,3.000,ENGAGED,SETTLE 3/4s,14,1,-4.883,20.415,-1.689,0.023,-0.013,0.015,1.6254
1786526814.605,3.100,ENGAGED,SETTLE 3/4s,14,1,-4.891,20.418,-1.690,0.016,-0.009,0.020,1.6249
1786526814.705,3.200,ENGAGED,SETTLE 3/4s,14,1,-4.896,20.419,-1.690,-0.021,-0.061,0.013,1.6245
1786526814.805,3.300,ENGAGED,SETTLE 3/4s,14,1,-4.902,20.419,-1.691,-0.001,-0.034,0.010,1.6235
1786526814.905,3.400,ENGAGED,SETTLE 3/4s,14,1,-4.905,20.420,-1.691,0.002,-0.068,0.021,1.6227
1786526815.005,3.500,ENGAGED,SETTLE 3/4s,14,1,-4.908,20.423,-1.692,0.024,-0.054,0.017,1.6241
1786526815.106,3.601,ENGAGED,SETTLE 4/4s,14,1,-4.908,20.426,-1.693,0.026,-0.048,0.015,1.6249
1786526815.205,3.700,ENGAGED,SETTLE 4/4s,14,1,-4.909,20.429,-1.693,0.026,-0.016,0.012,1.6270
1786526815.305,3.800,ENGAGED,SETTLE 4/4s,14,1,-4.906,20.431,-1.694,0.036,-0.026,0.023,1.6284
1786526815.405,3.900,ENGAGED,SETTLE 4/4s,14,1,-4.904,20.431,-1.694,0.043,-0.009,0.020,1.6295
1786526815.505,4.000,ENGAGED,SETTLE 4/4s,14,1,-4.900,20.432,-1.695,0.043,-0.024,0.018,1.6310
1786526815.606,4.101,ENGAGED,FIGURE8 0/30s (0%),14,1,-4.894,20.433,-1.696,0.060,-0.029,0.020,1.6309
1786526815.706,4.201,ENGAGED,FIGURE8 0/30s (1%),14,1,-4.886,20.429,-1.696,0.099,-0.135,0.011,1.6549
1786526815.805,4.300,ENGAGED,FIGURE8 0/30s (1%),14,1,-4.886,20.428,-1.703,-0.079,0.050,-0.078,1.8330
1786526815.905,4.400,ENGAGED,FIGURE8 0/30s (1%),14,1,-4.907,20.450,-1.711,-0.277,0.254,-0.026,2.0005
1786526816.006,4.501,ENGAGED,FIGURE8 0/30s (2%),14,1,-4.939,20.485,-1.714,-0.449,0.409,0.003,2.1054
1786526816.106,4.601,ENGAGED,FIGURE8 1/30s (2%),14,1,-4.982,20.536,-1.715,-0.620,0.579,0.031,2.1924
1786526816.205,4.700,ENGAGED,FIGURE8 1/30s (2%),14,1,-5.037,20.589,-1.713,-0.722,0.707,0.041,2.2456
1786526816.306,4.801,ENGAGED,FIGURE8 1/30s (3%),14,1,-5.121,20.661,-1.709,-0.914,0.824,0.056,2.2834
1786526816.405,4.900,ENGAGED,FIGURE8 1/30s (3%),14,1,-5.211,20.741,-1.706,-0.994,0.891,0.042,2.3033
1786526816.505,5.000,ENGAGED,FIGURE8 1/30s (3%),14,1,-5.295,20.814,-1.703,-1.080,1.007,0.062,2.3084
1786526816.606,5.101,ENGAGED,FIGURE8 1/30s (4%),14,1,-5.389,20.901,-1.702,-1.117,1.047,0.045,2.3033
1786526816.705,5.200,ENGAGED,FIGURE8 1/30s (4%),14,1,-5.467,20.982,-1.703,-1.129,1.091,0.032,2.2910
1786526816.805,5.300,ENGAGED,FIGURE8 1/30s (4%),14,1,-5.552,21.079,-1.704,-1.158,1.177,0.037,2.2721
1786526816.906,5.401,ENGAGED,FIGURE8 1/30s (5%),14,1,-5.627,21.166,-1.707,-1.157,1.216,0.035,2.2482
1786526817.005,5.500,ENGAGED,FIGURE8 1/30s (5%),14,1,-5.719,21.279,-1.709,-1.149,1.265,0.036,2.2086
1786526817.106,5.601,ENGAGED,FIGURE8 2/30s (5%),14,1,-5.797,21.378,-1.710,-1.114,1.310,0.042,2.1653
1786526817.206,5.701,ENGAGED,FIGURE8 2/30s (6%),14,1,-5.869,21.477,-1.710,-1.066,1.348,0.060,2.1181
1786526817.305,5.800,ENGAGED,FIGURE8 2/30s (6%),14,1,-5.936,21.576,-1.708,-1.024,1.288,0.044,2.0602
1786526817.405,5.900,ENGAGED,FIGURE8 2/30s (6%),14,1,-6.004,21.675,-1.707,-0.967,1.336,0.052,1.9878
1786526817.506,6.001,ENGAGED,FIGURE8 2/30s (7%),14,1,-6.064,21.781,-1.703,-0.857,1.334,0.050,1.9027
1786526817.605,6.100,ENGAGED,FIGURE8 2/30s (7%),14,1,-6.114,21.881,-1.699,-0.801,1.277,0.047,1.8150
